GameDate, GameID, Visitor, Home
2024-03-27,0022301054,IND,CHI
2024-03-27,0022301055,LAL,MEM
2024-03-27,0022301056,DET,MIN
2024-03-27,0022301057,HOU,OKC
2024-03-27,0022301058,SAS,UTA
2024-03-27,0022301059,PHX,DEN
2024-03-28,0022301060,BOS,ATL
2024-03-28,0022301061,MIL,NOP
2024-03-29,0022301062,GSW,CHA
2024-03-29,0022301063,LAL,IND
2024-03-29,0022301064,LAC,ORL
2024-03-29,0022301065,DET,WAS
2024-03-29,0022301066,CHI,BKN
2024-03-29,0022301067,PHI,CLE
2024-03-29,0022301068,POR,MIA
2024-03-29,0022301069,PHX,OKC
2024-03-29,0022301070,NYK,SAS
2024-03-29,0022301071,MIN,DEN
2024-03-29,0022301072,HOU,UTA
2024-03-29,0022301073,DAL,SAC
2024-03-30,0022301074,BOS,NOP
2024-03-30,0022301075,MEM,ORL
2024-03-30,0022301076,MIL,ATL
2024-03-31,0022301077,CLE,DEN
2024-03-31,0022301078,LAL,BKN
2024-03-31,0022301079,LAC,CHA
2024-03-31,0022301080,PHI,TOR
2024-03-31,0022301081,MIA,WAS
2024-03-31,0022301082,OKC,NYK
2024-03-31,0022301083,DAL,HOU
2024-03-31,0022301084,CHI,MIN
2024-03-31,0022301085,GSW,SAS
2024-03-31,0022301086,UTA,SAC
2024-04-01,0022301087,BOS,CHA
2024-04-01,0022301088,MEM,DET
2024-04-01,0022301089,BKN,IND
2024-04-01,0022301090,POR,ORL
2024-04-01,0022301091,ATL,CHI
2024-04-01,0022301092,PHX,NOP
2024-04-02,0022301093,OKC,PHI
2024-04-02,0022301094,LAL,TOR
2024-04-02,0022301095,MIL,WAS
2024-04-02,0022301096,NYK,MIA
2024-04-02,0022301097,GSW,DAL
2024-04-02,0022301098,HOU,MIN
2024-04-02,0022301099,SAS,DEN
2024-04-02,0022301100,CLE,UTA
2024-04-02,0022301101,LAC,SAC
2024-04-03,0022301102,POR,CHA
2024-04-03,0022301103,LAL,WAS
2024-04-03,0022301104,DET,ATL
2024-04-03,0022301105,OKC,BOS
2024-04-03,0022301106,IND,BKN
2024-04-03,0022301107,MEM,MIL
2024-04-03,0022301108,TOR,MIN
2024-04-03,0022301109,ORL,NOP
2024-04-03,0022301110,CLE,PHX
2024-04-04,0022301111,PHI,MIA
2024-04-04,0022301112,SAC,NYK
2024-04-04,0022301113,GSW,HOU
2024-04-04,0022301114,DEN,LAC
2024-04-05,0022301115,ORL,CHA
2024-04-05,0022301116,OKC,IND
2024-04-05,0022301117,POR,WAS
2024-04-05,0022301118,SAC,BOS
2024-04-05,0022301119,NYK,CHI
2024-04-05,0022301120,MIA,HOU
2024-04-05,0022301121,DET,MEM
2024-04-05,0022301122,TOR,MIL
2024-04-05,0022301123,SAS,NOP
2024-04-05,0022301124,ATL,DAL
2024-04-05,0022301125,MIN,PHX
2024-04-05,0022301126,UTA,LAC
2024-04-06,0022301127,CLE,LAL
2024-04-06,0022301128,DET,BKN
2024-04-06,0022301129,PHI,MEM
2024-04-06,0022301130,ATL,DEN
2024-04-07,0022301131,HOU,DAL
2024-04-07,0022301132,CLE,LAC
2024-04-07,0022301133,MIA,IND
2024-04-07,0022301134,POR,BOS
2024-04-07,0022301135,OKC,CHA
2024-04-07,0022301136,CHI,ORL
2024-04-07,0022301137,WAS,TOR
2024-04-07,0022301138,NOP,PHX
2024-04-07,0022301139,NYK,MIL
2024-04-07,0022301140,PHI,SAS
2024-04-07,0022301141,SAC,BKN
2024-04-07,0022301142,UTA,GSW
2024-04-07,0022301143,MIN,LAL
2024-04-09,0022301144,DAL,CHA
2024-04-09,0022301145,DET,PHI
2024-04-09,0022301146,IND,TOR
2024-04-09,0022301147,MIA,ATL
2024-04-09,0022301148,BOS,MIL
2024-04-09,0022301149,NYK,CHI
2024-04-09,0022301150,ORL,HOU
2024-04-09,0022301151,SAS,MEM
2024-04-09,0022301152,WAS,MIN
2024-04-09,0022301153,SAC,OKC
2024-04-09,0022301154,DEN,UTA
2024-04-09,0022301155,GSW,LAL
2024-04-09,0022301156,LAC,PHX
2024-04-09,0022301157,NOP,POR
2024-04-10,0022301158,MEM,CLE
2024-04-10,0022301159,CHA,ATL
2024-04-10,0022301160,TOR,BKN
2024-04-10,0022301161,DAL,MIA
2024-04-10,0022301162,ORL,MIL
2024-04-10,0022301163,SAS,OKC
2024-04-10,0022301164,MIN,DEN
2024-04-10,0022301165,PHX,LAC
2024-04-11,0022301166,CHI,DET
2024-04-11,0022301167,NYK,BOS
2024-04-11,0022301168,HOU,UTA
2024-04-11,0022301169,GSW,POR
2024-04-11,0022301170,NOP,SAC
2024-04-12,0022301171,ORL,PHI
2024-04-12,0022301172,CHI,WAS
2024-04-12,0022301173,CHA,BOS
2024-04-12,0022301174,IND,CLE
2024-04-12,0022301175,BKN,NYK
2024-04-12,0022301176,TOR,MIA
2024-04-12,0022301177,LAL,MEM
2024-04-12,0022301178,ATL,MIN
2024-04-12,0022301179,MIL,OKC
2024-04-12,0022301180,DEN,SAS
2024-04-12,0022301181,DET,DAL
2024-04-12,0022301182,NOP,GSW
2024-04-12,0022301183,HOU,POR
2024-04-12,0022301184,UTA,LAC
2024-04-12,0022301185,PHX,SAC
2024-04-14,0022301186,WAS,BOS
2024-04-14,0022301187,CHA,CLE
2024-04-14,0022301188,ATL,IND
2024-04-14,0022301189,TOR,MIA
2024-04-14,0022301190,CHI,NYK
2024-04-14,0022301191,MIL,ORL
2024-04-14,0022301192,BKN,PHI
2024-04-14,0022301193,DEN,MEM
2024-04-14,0022301194,PHX,MIN
2024-04-14,0022301195,LAL,NOP
2024-04-14,0022301196,DAL,OKC
2024-04-14,0022301197,DET,SAS
2024-04-14,0022301198,UTA,GSW
2024-04-14,0022301199,HOU,LAC
2024-04-14,0022301200,POR,SAC
